element,element name,year,country,tons,total_reserve,market_share,HHI_contribution,HHI,Info
Al,Aluminum,,,,,,,,Global resources of bauxite are estimated to be between 55 billion and 75 billion tons and are sufficient to meet world demand for metal well into the future.
Ag,Silver,2016,United States,25000,571000,4.378283713,19.16936827,1322.625069,
Ag,Silver,2016,Australia,89000,571000,15.58669002,242.9449057,1322.625069,
Ag,Silver,2016,Bolivia,22000,571000,3.852889667,14.84475879,1322.625069,
Ag,Silver,2016,Chile,77000,571000,13.48511384,181.8482952,1322.625069,
Ag,Silver,2016,China,39000,571000,6.830122592,46.65057462,1322.625069,
Ag,Silver,2016,Mexico,37000,571000,6.479859895,41.98858426,1322.625069,
Ag,Silver,2016,Peru,120000,571000,21.01576182,441.6622449,1322.625069,
Ag,Silver,2016,Poland,85000,571000,14.88616462,221.5978972,1322.625069,
Ag,Silver,2016,Russia,20000,571000,3.50262697,12.26839569,1322.625069,
Ag,Silver,2016,Other Contries,57000,571000,9.982486865,99.65004401,1322.625069,
Ag,Silver,2017,United States,25000,533000,4.69043152,22.00014784,1249.361996,
Ag,Silver,2017,Australia,89000,533000,16.69793621,278.8210737,1249.361996,
Ag,Silver,2017,Bolivia,22000,533000,4.127579737,17.03691449,1249.361996,
Ag,Silver,2017,Chile,27000,533000,5.065666041,25.66097244,1249.361996,
Ag,Silver,2017,China,39000,533000,7.317073171,53.53955979,1249.361996,
Ag,Silver,2017,Mexico,37000,533000,6.941838649,48.18912383,1249.361996,
Ag,Silver,2017,Peru,93000,533000,17.44840525,304.4468459,1249.361996,
Ag,Silver,2017,Poland,89000,533000,16.69793621,278.8210737,1249.361996,
Ag,Silver,2017,Russia,55000,533000,10.31894934,106.4807156,1249.361996,
Ag,Silver,2017,Other Contries,57000,533000,10.69418386,114.3655685,1249.361996,
Ag,Silver,2018,United States,25000,562000,4.448398577,19.7882499,1337.052469,
Ag,Silver,2018,Australia,89000,562000,15.83629893,250.7883639,1337.052469,
Ag,Silver,2018,Bolivia,22000,562000,3.914590747,15.32402072,1337.052469,
Ag,Silver,2018,Chile,26000,562000,4.62633452,21.40297109,1337.052469,
Ag,Silver,2018,China,41000,562000,7.295373665,53.22247692,1337.052469,
Ag,Silver,2018,Mexico,37000,562000,6.583629893,43.34418257,1337.052469,
Ag,Silver,2018,Peru,110000,562000,19.57295374,383.100518,1337.052469,
Ag,Silver,2018,Poland,110000,562000,19.57295374,383.100518,1337.052469,
Ag,Silver,2018,Russia,45000,562000,8.007117438,64.11392966,1337.052469,
Ag,Silver,2018,Other Contries,57000,562000,10.14234875,102.8672383,1337.052469,
Ag,Silver,2019,United States,25000,563000,4.440497336,19.71801659,1344.26395,
Ag,Silver,2019,Australia,90000,563000,15.98579041,255.545495,1344.26395,
Ag,Silver,2019,Bolivia,22000,563000,3.907637655,15.26963205,1344.26395,
Ag,Silver,2019,Chile,26000,563000,4.618117229,21.32700674,1344.26395,
Ag,Silver,2019,China,41000,563000,7.282415631,53.03357742,1344.26395,
Ag,Silver,2019,Mexico,37000,563000,6.571936057,43.19034354,1344.26395,
Ag,Silver,2019,Peru,120000,563000,21.31438721,454.3031022,1344.26395,
Ag,Silver,2019,Poland,100000,563000,17.76198934,315.4882654,1344.26395,
Ag,Silver,2019,Russia,45000,563000,7.992895204,63.88637375,1344.26395,
Ag,Silver,2019,Other Contries,57000,563000,10.12433393,102.5021374,1344.26395,
Ag,Silver,2020,United States,26000,503000,5.168986083,26.71841713,1228.612421,
Ag,Silver,2020,Australia,88000,503000,17.49502982,306.0760684,1228.612421,
Ag,Silver,2020,Bolivia,22000,503000,4.373757455,19.12975428,1228.612421,
Ag,Silver,2020,Chile,26000,503000,5.168986083,26.71841713,1228.612421,
Ag,Silver,2020,China,41000,503000,8.151093439,66.44032426,1228.612421,
Ag,Silver,2020,Mexico,37000,503000,7.355864811,54.10874712,1228.612421,
Ag,Silver,2020,Peru,91000,503000,18.09145129,327.3006099,1228.612421,
Ag,Silver,2020,Poland,70000,503000,13.91650099,193.6689999,1228.612421,
Ag,Silver,2020,Russia,45000,503000,8.946322068,80.03667854,1228.612421,
Ag,Silver,2020,Other Contries,57000,503000,11.33200795,128.4144042,1228.612421,
Ag,Silver,2021,United States,26000,531000,4.896421846,23.97494689,1317.522636,
Ag,Silver,2021,Australia,90000,531000,16.94915254,287.2737719,1317.522636,
Ag,Silver,2021,Bolivia,22000,531000,4.143126177,17.16549452,1317.522636,
Ag,Silver,2021,Chile,26000,531000,4.896421846,23.97494689,1317.522636,
Ag,Silver,2021,China,41000,531000,7.721280603,59.61817414,1317.522636,
Ag,Silver,2021,Mexico,37000,531000,6.967984934,48.55281404,1317.522636,
Ag,Silver,2021,Peru,120000,531000,22.59887006,510.7089278,1317.522636,
Ag,Silver,2021,Poland,67000,531000,12.61770245,159.2064151,1317.522636,
Ag,Silver,2021,Russia,45000,531000,8.474576271,71.81844298,1317.522636,
Ag,Silver,2021,Other Contries,57000,531000,10.73446328,115.2287018,1317.522636,
Ag,Silver,2022,United States,23000,549700,4.184100418,17.50669631,1183.442412,
Ag,Silver,2022,Argentina,6500,549700,1.182463162,1.398219129,1183.442412,
Ag,Silver,2022,Australia,92000,549700,16.73640167,280.107141,1183.442412,
Ag,Silver,2022,Bolivia,22000,549700,4.002183009,16.01746884,1183.442412,
Ag,Silver,2022,Chile,26000,549700,4.729852647,22.37150606,1183.442412,
Ag,Silver,2022,China,71000,549700,12.91613607,166.8265711,1183.442412,
Ag,Silver,2022,India,7200,549700,1.309805348,1.715590051,1183.442412,
Ag,Silver,2022,Mexico,37000,549700,6.730944151,45.30560917,1183.442412,
Ag,Silver,2022,Peru,98000,549700,17.82790613,317.834237,1183.442412,
Ag,Silver,2022,Poland,65000,549700,11.82463162,139.8219129,1183.442412,
Ag,Silver,2022,Russia,45000,549700,8.186283427,67.01523635,1183.442412,
Ag,Silver,2022,Other Contries,57000,549700,10.36929234,107.5222237,1183.442412,
Ag,Silver,2023,United States,23000,610500,3.767403767,14.19333115,1206.466686,
Ag,Silver,2023,Argentina,6500,610500,1.064701065,1.133588357,1206.466686,
Ag,Silver,2023,Australia,94000,610500,15.3972154,237.074242,1206.466686,
Ag,Silver,2023,Bolivia,22000,610500,3.603603604,12.98595893,1206.466686,
Ag,Silver,2023,Chile,26000,610500,4.258804259,18.13741371,1206.466686,
Ag,Silver,2023,China,72000,610500,11.79361179,139.0892791,1206.466686,
Ag,Silver,2023,India,8000,610500,1.31040131,1.717151594,1206.466686,
Ag,Silver,2023,Mexico,37000,610500,6.060606061,36.73094582,1206.466686,
Ag,Silver,2023,Peru,110000,610500,18.01801802,324.6489733,1206.466686,
Ag,Silver,2023,Poland,63000,610500,10.31941032,106.4902293,1206.466686,
Ag,Silver,2023,Russia,92000,610500,15.06961507,227.0932983,1206.466686,
Ag,Silver,2023,Other Countries,57000,610500,9.336609337,87.1722739,1206.466686,
As,Arsenic,,,,,,,,World reserves data were unavailable but were estimated to be more than 20 times world production. 
Au,Gold,2016,United States,3000,57290,5.236515971,27.42109952,1238.855113,
Au,Gold,2016,Australia,9500,57290,16.58230058,274.9726924,1238.855113,
Au,Gold,2016,Brazil,2400,57290,4.189212777,17.54950369,1238.855113,
Au,Gold,2016,Canada,2400,57290,4.189212777,17.54950369,1238.855113,
Au,Gold,2016,China,2000,57290,3.491010648,12.18715534,1238.855113,
Au,Gold,2016,Ghana,990,57290,1.728050271,2.986157738,1238.855113,
Au,Gold,2016,Indonesia,3000,57290,5.236515971,27.42109952,1238.855113,
Au,Gold,2016,Mexico,1400,57290,2.443707453,5.971706117,1238.855113,
Au,Gold,2016,Papua New Guinea,1500,57290,2.618257986,6.85527488,1238.855113,
Au,Gold,2016,Peru,2400,57290,4.189212777,17.54950369,1238.855113,
Au,Gold,2016,Russia,8000,57290,13.96404259,194.9944855,1238.855113,
Au,Gold,2016,South Africa,6000,57290,10.47303194,109.6843981,1238.855113,
Au,Gold,2016,Uzbekistan,1700,57290,2.96735905,8.805219734,1238.855113,
Au,Gold,2016,Other Countries,13000,57290,22.69156921,514.9073132,1238.855113,
Au,Gold,2017,United States,3000,54200,5.535055351,30.63683773,1192.521888,
Au,Gold,2017,Australia,9800,54200,18.08118081,326.9290995,1192.521888,
Au,Gold,2017,Brazil,2400,54200,4.42804428,19.60757615,1192.521888,
Au,Gold,2017,Canada,2200,54200,4.05904059,16.47581051,1192.521888,
Au,Gold,2017,China,2000,54200,3.6900369,13.61637233,1192.521888,
Au,Gold,2017,Ghana,1000,54200,1.84501845,3.404093082,1192.521888,
Au,Gold,2017,Indonesia,2500,54200,4.612546125,21.27558176,1192.521888,
Au,Gold,2017,Kazakhstan,1000,54200,1.84501845,3.404093082,1192.521888,
Au,Gold,2017,Mexico,1400,54200,2.58302583,6.67202244,1192.521888,
Au,Gold,2017,Papua New Guinea,1300,54200,2.398523985,5.752917308,1192.521888,
Au,Gold,2017,Peru,2300,54200,4.243542435,18.0076524,1192.521888,
Au,Gold,2017,Russia,5500,54200,10.14760148,102.9738157,1192.521888,
Au,Gold,2017,South Africa,6000,54200,11.0701107,122.5473509,1192.521888,
Au,Gold,2017,Uzbekistan,1800,54200,3.32103321,11.02926158,1192.521888,
Au,Gold,2017,Other Countries,12000,54200,22.1402214,490.1894037,1192.521888,
Au,Gold,2018,United States,3000,53800,5.576208178,31.09409765,1199.955777,
Au,Gold,2018,Australia,9800,53800,18.21561338,331.8085709,1199.955777,
Au,Gold,2018,Brazil,2400,53800,4.460966543,19.9002225,1199.955777,
Au,Gold,2018,Canada,2000,53800,3.717472119,13.81959896,1199.955777,
Au,Gold,2018,China,2000,53800,3.717472119,13.81959896,1199.955777,
Au,Gold,2018,Ghana,1000,53800,1.858736059,3.454899739,1199.955777,
Au,Gold,2018,Indonesia,2500,53800,4.646840149,21.59312337,1199.955777,
Au,Gold,2018,Kazakhstan,1000,53800,1.858736059,3.454899739,1199.955777,
Au,Gold,2018,Mexico,1400,53800,2.602230483,6.771603488,1199.955777,
Au,Gold,2018,Papua New Guinea,1300,53800,2.416356877,5.838780559,1199.955777,
Au,Gold,2018,Peru,2300,53800,4.275092937,18.27641962,1199.955777,
Au,Gold,2018,Russia,5300,53800,9.851301115,97.04813366,1199.955777,
Au,Gold,2018,South Africa,6000,53800,11.15241636,124.3763906,1199.955777,
Au,Gold,2018,Uzbekistan,1800,53800,3.345724907,11.19387515,1199.955777,
Au,Gold,2018,Other Countries,12000,53800,22.30483271,497.5055624,1199.955777,
Au,Gold,2019,United States,3000,50300,5.964214712,35.57185713,1117.074887,
Au,Gold,2019,Argentina,1600,50300,3.180914513,10.11821714,1117.074887,
Au,Gold,2019,Australia,10000,50300,19.88071571,395.242857,1117.074887,
Au,Gold,2019,Brazil,2400,50300,4.771371769,22.76598856,1117.074887,
Au,Gold,2019,Canada,1900,50300,3.777335984,14.26826714,1117.074887,
Au,Gold,2019,China,2000,50300,3.976143141,15.80971428,1117.074887,
Au,Gold,2019,Ghana,1000,50300,1.988071571,3.95242857,1117.074887,
Au,Gold,2019,Indonesia,2600,50300,5.168986083,26.71841713,1117.074887,
Au,Gold,2019,Kazakhstan,1000,50300,1.988071571,3.95242857,1117.074887,
Au,Gold,2019,Mexico,1400,50300,2.783300199,7.746759997,1117.074887,
Au,Gold,2019,Papua New Guinea,1000,50300,1.988071571,3.95242857,1117.074887,
Au,Gold,2019,Peru,2100,50300,4.174950298,17.43020999,1117.074887,
Au,Gold,2019,Russia,5300,50300,10.53677932,111.0237185,1117.074887,
Au,Gold,2019,South Africa,3200,50300,6.361829026,40.47286855,1117.074887,
Au,Gold,2019,Uzbekistan,1800,50300,3.578528827,12.80586857,1117.074887,
Au,Gold,2019,Other Countries,10000,50300,19.88071571,395.242857,1117.074887,
Au,Gold,2020,United States,3000,53100,5.649717514,31.91930799,1055.713379,
Au,Gold,2020,Argentina,1600,53100,3.013182674,9.079269828,1055.713379,
Au,Gold,2020,Australia,10000,53100,18.83239171,354.6589777,1055.713379,
Au,Gold,2020,Brazil,2400,53100,4.519774011,20.42835711,1055.713379,
Au,Gold,2020,Canada,2200,53100,4.143126177,17.16549452,1055.713379,
Au,Gold,2020,China,2000,53100,3.766478343,14.18635911,1055.713379,
Au,Gold,2020,Ghana,1000,53100,1.883239171,3.546589777,1055.713379,
Au,Gold,2020,Indonesia,2600,53100,4.896421846,23.97494689,1055.713379,
Au,Gold,2020,Kazakhstan,1000,53100,1.883239171,3.546589777,1055.713379,
Au,Gold,2020,Mali,800,53100,1.506591337,2.269817457,1055.713379,
Au,Gold,2020,Mexico,1400,53100,2.63653484,6.951315962,1055.713379,
Au,Gold,2020,Papua New Guinea,1200,53100,2.259887006,5.107089278,1055.713379,
Au,Gold,2020,Peru,2700,53100,5.084745763,25.85463947,1055.713379,
Au,Gold,2020,Russia,7500,53100,14.12429379,199.4956749,1055.713379,
Au,Gold,2020,South Africa,2700,53100,5.084745763,25.85463947,1055.713379,
Au,Gold,2020,Uzbekistan,1800,53100,3.389830508,11.49095088,1055.713379,
Au,Gold,2020,Other Countries,9200,53100,17.32580038,300.1833587,1055.713379,
Au,Gold,2021,United States,3000,54100,5.545286506,30.75020244,1100.891414,
Au,Gold,2021,Argentina,1600,54100,2.957486137,8.746724249,1100.891414,
Au,Gold,2021,Australia,11000,54100,20.33271719,413.4193883,1100.891414,
Au,Gold,2021,Brazil,2400,54100,4.436229205,19.68012956,1100.891414,
Au,Gold,2021,Canada,2200,54100,4.066543438,16.53677553,1100.891414,
Au,Gold,2021,China,2000,54100,3.696857671,13.66675664,1100.891414,
Au,Gold,2021,Ghana,1000,54100,1.848428835,3.41668916,1100.891414,
Au,Gold,2021,Indonesia,2600,54100,4.805914972,23.09681872,1100.891414,
Au,Gold,2021,Kazakhstan,1000,54100,1.848428835,3.41668916,1100.891414,
Au,Gold,2021,Mexico,1400,54100,2.58780037,6.696710753,1100.891414,
Au,Gold,2021,Papua New Guinea,1100,54100,2.033271719,4.134193883,1100.891414,
Au,Gold,2021,Peru,2000,54100,3.696857671,13.66675664,1100.891414,
Au,Gold,2021,Russia,6800,54100,12.56931608,157.9877068,1100.891414,
Au,Gold,2021,South Africa,5000,54100,9.242144177,85.417229,1100.891414,
Au,Gold,2021,Uzbekistan,1800,54100,3.327171904,11.07007288,1100.891414,
Au,Gold,2021,Other Countries,9200,54100,17.00554529,289.1885705,1100.891414,
Au,Gold,2022,United States,3000,51600,5.813953488,33.80205516,1030.286641,
Au,Gold,2022,Australia,8400,51600,16.27906977,265.0081125,1030.286641,
Au,Gold,2022,Brazil,2400,51600,4.651162791,21.63331531,1030.286641,
Au,Gold,2022,Canada,2300,51600,4.457364341,19.86809687,1030.286641,
Au,Gold,2022,China,1900,51600,3.682170543,13.55837991,1030.286641,
Au,Gold,2022,Ghana,1000,51600,1.937984496,3.755783907,1030.286641,
Au,Gold,2022,Indonesia,2600,51600,5.03875969,25.38909921,1030.286641,
Au,Gold,2022,Kazakhstan,1000,51600,1.937984496,3.755783907,1030.286641,
Au,Gold,2022,Mali,800,51600,1.550387597,2.403701701,1030.286641,
Au,Gold,2022,Mexico,1400,51600,2.713178295,7.361336458,1030.286641,
Au,Gold,2022,Papua New Guinea,1100,51600,2.131782946,4.544498528,1030.286641,
Au,Gold,2022,Peru,2900,51600,5.620155039,31.58614266,1030.286641,
Au,Gold,2022,Russia,6800,51600,13.17829457,173.6674479,1030.286641,
Au,Gold,2022,South Africa,5000,51600,9.689922481,93.89459768,1030.286641,
Au,Gold,2022,Uzbekistan,1800,51600,3.488372093,12.16873986,1030.286641,
Au,Gold,2022,Other Countries,9200,51600,17.82945736,317.8895499,1030.286641,
Au,Gold,2023,United States,3000,59320,5.057316251,25.57644766,1210.523037,
Au,Gold,2023,Australia,12000,59320,20.229265,409.2231626,1210.523037,
Au,Gold,2023,Brazil,2400,59320,4.045853001,16.3689265,1210.523037,
Au,Gold,2023,Canada,2300,59320,3.877275792,15.03326757,1210.523037,
Au,Gold,2023,China,3000,59320,5.057316251,25.57644766,1210.523037,
Au,Gold,2023,Ghana,1000,59320,1.685772084,2.841827518,1210.523037,
Au,Gold,2023,Indonesia,2600,59320,4.383007417,19.21075402,1210.523037,
Au,Gold,2023,Kazakhstan,1000,59320,1.685772084,2.841827518,1210.523037,
Au,Gold,2023,Mali,800,59320,1.348617667,1.818769611,1210.523037,
Au,Gold,2023,Mexico,1400,59320,2.360080917,5.569981935,1210.523037,
Au,Gold,2023,Peru,2300,59320,3.877275792,15.03326757,1210.523037,
Au,Gold,2023,Russia,11100,59320,18.71207013,350.1415685,1210.523037,
Au,Gold,2023,South Africa,5000,59320,8.428860418,71.04568795,1210.523037,
Au,Gold,2023,Tanzania,420,59320,0.708024275,0.501298374,1210.523037,
Au,Gold,2023,Uzbekistan,1800,59320,3.034389751,9.207521158,1210.523037,
Au,Gold,2023,Other Countries,9200,59320,15.50910317,240.5322811,1210.523037,
B,Boron,2016,United States,40000000,381000000,10.49868766,110.2224427,4020.708041,
B,Boron,2016,Chile,35000000,381000000,9.186351706,84.38905767,4020.708041,
B,Boron,2016,China,32000000,381000000,8.398950131,70.54236331,4020.708041,
B,Boron,2016,Peru,4000000,381000000,1.049868766,1.102224427,4020.708041,
B,Boron,2016,Russia,40000000,381000000,10.49868766,110.2224427,4020.708041,
B,Boron,2016,Turkey,230000000,381000000,60.36745407,3644.229511,4020.708041,
B,Boron,2017,United States,40000000,1101000000,3.633060854,13.19913117,7490.218206,
B,Boron,2017,Chile,35000000,1101000000,3.178928247,10.1055848,7490.218206,
B,Boron,2017,China,32000000,1101000000,2.906448683,8.447443947,7490.218206,
B,Boron,2017,Peru,4000000,1101000000,0.363306085,0.131991312,7490.218206,
B,Boron,2017,Russia,40000000,1101000000,3.633060854,13.19913117,7490.218206,
B,Boron,2017,Turkey,950000000,1101000000,86.28519528,7445.134924,7490.218206,
B,Boron,2018,United States,40000000,1093000000,3.659652333,13.3930552,7596.515797,
B,Boron,2018,Chile,35000000,1093000000,3.202195791,10.25405789,7596.515797,
B,Boron,2018,China,24000000,1093000000,2.1957914,4.821499872,7596.515797,
B,Boron,2018,Peru,4000000,1093000000,0.365965233,0.133930552,7596.515797,
B,Boron,2018,Russia,40000000,1093000000,3.659652333,13.3930552,7596.515797,
B,Boron,2018,Turkey,950000000,1093000000,86.91674291,7554.520198,7596.515797,
B,Boron,2019,United States,40000000,1243000000,3.218020917,10.35565862,7863.938296,
B,Boron,2019,Chile,35000000,1243000000,2.815768302,7.928551133,7863.938296,
B,Boron,2019,China,24000000,1243000000,1.93081255,3.728037104,7863.938296,
B,Boron,2019,Peru,4000000,1243000000,0.321802092,0.103556586,7863.938296,
B,Boron,2019,Russia,40000000,1243000000,3.218020917,10.35565862,7863.938296,
B,Boron,2019,Turkey,1100000000,1243000000,88.49557522,7831.466834,7863.938296,
B,Boron,2020,United States,40000000,1243000000,3.218020917,10.35565862,7863.938296,
B,Boron,2020,Chile,35000000,1243000000,2.815768302,7.928551133,7863.938296,
B,Boron,2020,China,24000000,1243000000,1.93081255,3.728037104,7863.938296,
B,Boron,2020,Peru,4000000,1243000000,0.321802092,0.103556586,7863.938296,
B,Boron,2020,Russia,40000000,1243000000,3.218020917,10.35565862,7863.938296,
B,Boron,2020,Turkey,1100000000,1243000000,88.49557522,7831.466834,7863.938296,
B,Boron,2021,United States,40000000,1343000000,2.978406552,8.870905592,8011.630866,
B,Boron,2021,Chile,35000000,1343000000,2.606105733,6.791787094,8011.630866,
B,Boron,2021,China,24000000,1343000000,1.787043931,3.193526013,8011.630866,
B,Boron,2021,Peru,4000000,1343000000,0.297840655,0.088709056,8011.630866,
B,Boron,2021,Russia,40000000,1343000000,2.978406552,8.870905592,8011.630866,
B,Boron,2021,Turkey,1200000000,1343000000,89.35219657,7983.815033,8011.630866,
B,Boron,2022,United States,40000000,1340000000,2.985074627,8.910670528,8046.792159,
B,Boron,2022,Chile,35000000,1340000000,2.611940299,6.822232123,8046.792159,
B,Boron,2022,China,21000000,1340000000,1.567164179,2.456003564,8046.792159,
B,Boron,2022,Peru,4000000,1340000000,0.298507463,0.089106705,8046.792159,
B,Boron,2022,Russia,40000000,1340000000,2.985074627,8.910670528,8046.792159,
B,Boron,2022,Turkey,1200000000,1340000000,89.55223881,8019.603475,8046.792159,
B,Boron,2023,United States,48000000,1097000000,4.375569736,19.14561051,7545.605858,
B,Boron,2023,Chile,35000000,1097000000,3.190519599,10.17941531,7545.605858,
B,Boron,2023,China,20000000,1097000000,1.823154057,3.323890714,7545.605858,
B,Boron,2023,Peru,4000000,1097000000,0.364630811,0.132955629,7545.605858,
B,Boron,2023,Russia,40000000,1097000000,3.646308113,13.29556286,7545.605858,
B,Boron,2023,Turkey,950000000,1097000000,86.59981768,7499.528423,7545.605858,
Be,Beryllium,,,,,,,,"The United States has very little beryl that can be economically hand sorted from pegmatitedeposits. An epithermal deposit in the Spor Mountain area in Utah is a large bertrandite resource, which is being mined. Proven and probable bertrandite reserves in Utah total about 19,000 tons of beryllium content. World beryllium reserves are not available"
Bi,Bismuth,,,,,,,,"Bismuth reserves data were generally not reported at a mine or country level and thus difficult to quantify. Bismuth minerals rarely occur in sufficient quantities to be mined as principal products; bismuth is produced most often as a byproduct during the processing of lead ores. In China and Vietnam, bismuth is also produced as a byproduct or coproduct of tungsten and other metal ore processing. In Japan and the Republic of Korea, bismuth is produced as a byproduct or coproduct of zinc ore processing. The Tasna Mine in Bolivia, which has been inactive since 1996, and a mine in China are the only mines where bismuth has been the primary product."
Br,Bromine,2016,United States,11000000,12000000,91.66666667,8402.777778,8443.055556,
Br,Bromine,2016,Azerbaijan,300000,12000000,2.5,6.25,8443.055556,
Br,Bromine,2016,Turkmenistan,700000,12000000,5.833333333,34.02777778,8443.055556,
Br,Bromine,2017,United States,11000000,12000000,91.66666667,8402.777778,8443.055556,
Br,Bromine,2017,Azerbaijan,300000,12000000,2.5,6.25,8443.055556,
Br,Bromine,2017,Turkmenistan,700000,12000000,5.833333333,34.02777778,8443.055556,
Br,Bromine,2018,United States,11000000,11300000,97.34513274,9476.074869,9483.123189,
Br,Bromine,2018,Azerbaijan,300000,11300000,2.654867257,7.04832015,9483.123189,
Br,Bromine,2019,United States,11000000,11300000,97.34513274,9476.074869,9483.123189,
Br,Bromine,2019,Azerbaijan,300000,11300000,2.654867257,7.04832015,9483.123189,
Br,Bromine,2020,United States,11000000,11300000,97.34513274,9476.074869,9483.123189,
Br,Bromine,2020,Azerbaijan,300000,11300000,2.654867257,7.04832015,9483.123189,
Br,Bromine,2021,United States,11000000,11300000,97.34513274,9476.074869,9483.123189,
Br,Bromine,2021,Azerbaijan,300000,11300000,2.654867257,7.04832015,9483.123189,
Br,Bromine,2022,United States,11000000,11300000,97.34513274,9476.074869,9483.123189,
Br,Bromine,2022,Azerbaijan,300000,11300000,2.654867257,7.04832015,9483.123189,
Br,Bromine,2023,United States,11000000,11430000,96.23797025,9261.746919,9269.929404,
Br,Bromine,2023,Azerbaijan,300000,11430000,2.624671916,6.888902667,9269.929404,
Br,Bromine,2023,China,130000,11430000,1.13735783,1.293582834,9269.929404,
Cd,Cadmium,,,,,,,,"Cadmium is generally recovered from zinc ores and concentrates. Sphalerite, the most economically significant zinc ore mineral, commonly contains minor amounts of cadmium, which shares certain similar chemical properties with zinc and often substitutes for zinc in the sphalerite crystal lattice. The cadmium mineral greenockite is frequently associated with weathered sphalerite and wurtzite. "
Co,Cobalt,2016,United States,21000,6994000,0.300257363,0.090154484,2781.741758,
Co,Cobalt,2016,Australia,1000000,6994000,14.29796969,204.4319372,2781.741758,
Co,Cobalt,2016,Canada,270000,6994000,3.860451816,14.90308822,2781.741758,
Co,Cobalt,2016,China,80000,6994000,1.143837575,1.308364398,2781.741758,
Co,Cobalt,2016,"Congo, Kinshasa",3400000,6994000,48.61309694,2363.233194,2781.741758,
Co,Cobalt,2016,Cuba,500000,6994000,7.148984844,51.1079843,2781.741758,
Co,Cobalt,2016,Madagascar,130000,6994000,1.858736059,3.454899739,2781.741758,
Co,Cobalt,2016,New Caledonia,64000,6994000,0.91507006,0.837353215,2781.741758,
Co,Cobalt,2016,Philippines,290000,6994000,4.14641121,17.19272592,2781.741758,
Co,Cobalt,2016,Russia,250000,6994000,3.574492422,12.77699608,2781.741758,
Co,Cobalt,2016,SouthAfrica,29000,6994000,0.414641121,0.171927259,2781.741758,
Co,Cobalt,2016,Zambia,270000,6994000,3.860451816,14.90308822,2781.741758,
Co,Cobalt,2016,Other Countries,690000,6994000,9.865599085,97.3300453,2781.741758,
Co,Cobalt,2017,United States,23000,7063000,0.325640663,0.106041841,2917.928887,
Co,Cobalt,2017,Australia,1200000,7063000,16.98994761,288.6583199,2917.928887,
Co,Cobalt,2017,Canada,250000,7063000,3.53957242,12.52857291,2917.928887,
Co,Cobalt,2017,"Congo, Kinshasa",3500000,7063000,49.55401388,2455.600291,2917.928887,
Co,Cobalt,2017,Cuba,500000,7063000,7.079144839,50.11429166,2917.928887,
Co,Cobalt,2017,Madagascar,150000,7063000,2.123743452,4.510286249,2917.928887,
Co,Cobalt,2017,Papua New Guinea,51000,7063000,0.722072774,0.52138909,2917.928887,
Co,Cobalt,2017,Philippines,280000,7063000,3.96432111,15.71584186,2917.928887,
Co,Cobalt,2017,Russia,250000,7063000,3.53957242,12.52857291,2917.928887,
Co,Cobalt,2017,SouthAfrica,29000,7063000,0.410590401,0.168584477,2917.928887,
Co,Cobalt,2017,Zambia,270000,7063000,3.822738213,14.61332745,2917.928887,
Co,Cobalt,2017,Other Countries,560000,7063000,7.92864222,62.86336745,2917.928887,
Co,Cobalt,2018,United States,38000,6875000,0.552727273,0.305507438,2939.651174,
Co,Cobalt,2018,Australia,1200000,6875000,17.45454545,304.661157,2939.651174,
Co,Cobalt,2018,Canada,250000,6875000,3.636363636,13.2231405,2939.651174,
Co,Cobalt,2018,China,80000,6875000,1.163636364,1.354049587,2939.651174,
Co,Cobalt,2018,"Congo, Kinshasa",3400000,6875000,49.45454545,2445.752066,2939.651174,
Co,Cobalt,2018,Cuba,500000,6875000,7.272727273,52.89256198,2939.651174,
Co,Cobalt,2018,Madagascar,140000,6875000,2.036363636,4.14677686,2939.651174,
Co,Cobalt,2018,Morocco,17000,6875000,0.247272727,0.061143802,2939.651174,
Co,Cobalt,2018,Papua New Guinea,56000,6875000,0.814545455,0.663484298,2939.651174,
Co,Cobalt,2018,Philippines,280000,6875000,4.072727273,16.58710744,2939.651174,
Co,Cobalt,2018,Russia,250000,6875000,3.636363636,13.2231405,2939.651174,
Co,Cobalt,2018,SouthAfrica,24000,6875000,0.349090909,0.121864463,2939.651174,
Co,Cobalt,2018,Other Countries,640000,6875000,9.309090909,86.65917355,2939.651174,
Co,Cobalt,2019,United States,55000,6989000,0.786950923,0.619291755,3109.291933,
Co,Cobalt,2019,Australia,1200000,6989000,17.16983832,294.8033478,3109.291933,
Co,Cobalt,2019,Canada,230000,6989000,3.290885677,10.82992854,3109.291933,
Co,Cobalt,2019,China,80000,6989000,1.144655888,1.310237102,3109.291933,
Co,Cobalt,2019,"Congo, Kinshasa",3600000,6989000,51.50951495,2653.230131,3109.291933,
Co,Cobalt,2019,Cuba,500000,6989000,7.154099299,51.18113678,3109.291933,
Co,Cobalt,2019,Madagascar,120000,6989000,1.716983832,2.948033478,3109.291933,
Co,Cobalt,2019,Morocco,18000,6989000,0.257547575,0.066330753,3109.291933,
Co,Cobalt,2019,Papua New Guinea,56000,6989000,0.801259121,0.64201618,3109.291933,
Co,Cobalt,2019,Philippines,260000,6989000,3.720131635,13.83937938,3109.291933,
Co,Cobalt,2019,Russia,250000,6989000,3.577049649,12.79528419,3109.291933,
Co,Cobalt,2019,SouthAfrica,50000,6989000,0.71540993,0.511811368,3109.291933,
