element,element name,year,country,tons,total_production,market_share,HHI_contribution,HHI,info
N,Nitrogen,2022,Other Countries,13000000,147900000,8.789722786,77.25922665,1224.165589,
N,Nitrogen,2023,Algeria,2600000,147500000,1.762711864,3.107153117,1284.950302,
N,Nitrogen,2023,Australia,1500000,147500000,1.016949153,1.034185579,1284.950302,
N,Nitrogen,2023,Canada,3400000,147500000,2.305084746,5.313415685,1284.950302,
N,Nitrogen,2023,China,43000000,147500000,29.15254237,849.8707268,1284.950302,
N,Nitrogen,2023,Egypt,4000000,147500000,2.711864407,7.354208561,1284.950302,
N,Nitrogen,2023,Germany,1500000,147500000,1.016949153,1.034185579,1284.950302,
N,Nitrogen,2023,India,14000000,147500000,9.491525424,90.08905487,1284.950302,
N,Nitrogen,2023,Indonesia,6000000,147500000,4.06779661,16.54696926,1284.950302,
N,Nitrogen,2023,Iran,4400000,147500000,2.983050847,8.898592359,1284.950302,
N,Nitrogen,2023,Malaysia,1400000,147500000,0.949152542,0.900890549,1284.950302,
N,Nitrogen,2023,Netherlands,2000000,147500000,1.355932203,1.83855214,1284.950302,
N,Nitrogen,2023,Nigeria,1600000,147500000,1.084745763,1.17667337,1284.950302,
N,Nitrogen,2023,Oman,1700000,147500000,1.152542373,1.328353921,1284.950302,
N,Nitrogen,2023,Pakistan,3400000,147500000,2.305084746,5.313415685,1284.950302,
N,Nitrogen,2023,Poland,1800000,147500000,1.220338983,1.489227234,1284.950302,
N,Nitrogen,2023,Qatar,3100000,147500000,2.101694915,4.417121517,1284.950302,
N,Nitrogen,2023,Russia,14000000,147500000,9.491525424,90.08905487,1284.950302,
N,Nitrogen,2023,Saudi Arabia,4000000,147500000,2.711864407,7.354208561,1284.950302,
N,Nitrogen,2023,Trinidad and Tobago,3700000,147500000,2.508474576,6.2924447,1284.950302,
N,Nitrogen,2023,United States,14000000,147500000,9.491525424,90.08905487,1284.950302,
N,Nitrogen,2023,Uzbekistan,1200000,147500000,0.813559322,0.66187877,1284.950302,
N,Nitrogen,2023,Vietnam,1200000,147500000,0.813559322,0.66187877,1284.950302,
N,Nitrogen,2023,Other Countries,14000000,147500000,9.491525424,90.08905487,1284.950302,
Nb,Niobium,2016,Brazil,50752,58360,86.96367375,7562.680552,7680.765346,
Nb,Niobium,2016,Burundi,6.2,58360,0.010623715,0.000112863,7680.765346,
Nb,Niobium,2016,Canada,6300,58360,10.79506511,116.5334308,7680.765346,
Nb,Niobium,2016,China,37,58360,0.063399589,0.004019508,7680.765346,
Nb,Niobium,2016,"Congo,  Kinshasa",540,58360,0.925291295,0.856163981,7680.765346,
Nb,Niobium,2016,Ethiopia,16,58360,0.027416038,0.000751639,7680.765346,
Nb,Niobium,2016,Mozambique,4.005,58360,0.006862577,4.7095E-05,7680.765346,
Nb,Niobium,2016,Nigeria,73,58360,0.125085675,0.015646426,7680.765346,
Nb,Niobium,2016,Russia,439.209,58360,0.752585675,0.566385198,7680.765346,
Nb,Niobium,2016,Rwanda,192,58360,0.328992461,0.108236039,7680.765346,
Nb,Niobium,2016,Uganda,0.53,58360,0.000908156,8.24748E-07,7680.765346,
Nb,Niobium,2017,Brazil,58136,66773,87.06513112,7580.337056,7697.939279,
Nb,Niobium,2017,Burundi,28,66773,0.041933117,0.001758386,7697.939279,
Nb,Niobium,2017,Canada,7200,66773,10.78280143,116.2688067,7697.939279,
Nb,Niobium,2017,China,45,66773,0.067392509,0.00454175,7697.939279,
Nb,Niobium,2017,"Congo,  Kinshasa",560,66773,0.838662334,0.70335451,7697.939279,
Nb,Niobium,2017,Ethiopia,22,66773,0.032947449,0.001085534,7697.939279,
Nb,Niobium,2017,Mozambique,3.7,66773,0.005541162,3.07045E-05,7697.939279,
Nb,Niobium,2017,Nigeria,63,66773,0.094349513,0.008901831,7697.939279,
Nb,Niobium,2017,Russia,452.771,66773,0.67807497,0.459785666,7697.939279,
Nb,Niobium,2017,Rwanda,262,66773,0.392374163,0.153957484,7697.939279,
Nb,Niobium,2017,Uganda,0.47,66773,0.000703877,4.95443E-07,7697.939279,
Nb,Niobium,2018,Brazil,69592,78780,88.33714141,7803.450552,7899.96252,
Nb,Niobium,2018,Burundi,43,78780,0.054582381,0.002979236,7899.96252,
Nb,Niobium,2018,Canada,7700,78780,9.774054329,95.53213802,7899.96252,
Nb,Niobium,2018,China,45,78780,0.057121097,0.00326282,7899.96252,
Nb,Niobium,2018,"Congo,  Kinshasa",560,78780,0.710840315,0.505293953,7899.96252,
Nb,Niobium,2018,Ethiopia,26,78780,0.0330033,0.001089218,7899.96252,
Nb,Niobium,2018,Mozambique,5,78780,0.006346789,4.02817E-05,7899.96252,
Nb,Niobium,2018,Nigeria,89,78780,0.112972836,0.012762862,7899.96252,
Nb,Niobium,2018,Russia,467.451,78780,0.593362529,0.35207909,7899.96252,
Nb,Niobium,2018,Rwanda,252,78780,0.319878142,0.102322026,7899.96252,
Nb,Niobium,2018,Uganda,0.29,78780,0.000368114,1.35508E-07,7899.96252,
Nb,Niobium,2019,Brazil,88933,96995,91.68823135,8406.731768,8456.342588,
Nb,Niobium,2019,Burundi,38,96995,0.039177277,0.001534859,8456.342588,
Nb,Niobium,2019,Canada,6800,96995,7.010670653,49.14950301,8456.342588,
Nb,Niobium,2019,China,45,96995,0.046394144,0.002152417,8456.342588,
Nb,Niobium,2019,"Congo,  Kinshasa",410,96995,0.422702201,0.178677151,8456.342588,
Nb,Niobium,2019,Ethiopia,7,96995,0.007216867,5.20832E-05,8456.342588,
Nb,Niobium,2019,Mozambique,6,96995,0.006185886,3.82652E-05,8456.342588,
Nb,Niobium,2019,Nigeria,89,96995,0.091757307,0.008419403,8456.342588,
Nb,Niobium,2019,Russia,460.877,96995,0.47515542,0.225772674,8456.342588,
Nb,Niobium,2019,Rwanda,205,96995,0.211351101,0.044669288,8456.342588,
Nb,Niobium,2019,Uganda,0.3,96995,0.000309294,9.5663E-08,8456.342588,
Nb,Niobium,2020,Brazil,59819,67662,88.4085602,7816.073516,7909.55988,
Nb,Niobium,2020,Burundi,23,67662,0.033992492,0.00115549,7909.55988,
Nb,Niobium,2020,Canada,6500,67662,9.606573852,92.28626118,7909.55988,
Nb,Niobium,2020,China,44,67662,0.065029115,0.004228786,7909.55988,
Nb,Niobium,2020,"Congo,  Kinshasa",560,67662,0.827643286,0.684993408,7909.55988,
Nb,Niobium,2020,Ethiopia,6.9,67662,0.010197748,0.000103994,7909.55988,
Nb,Niobium,2020,Mozambique,9.1,67662,0.013449203,0.000180881,7909.55988,
Nb,Niobium,2020,Nigeria,89,67662,0.131536165,0.017301763,7909.55988,
Nb,Niobium,2020,Russia,448.251,67662,0.66248559,0.438887157,7909.55988,
Nb,Niobium,2020,Rwanda,156,67662,0.230557772,0.053156886,7909.55988,
Nb,Niobium,2020,Uganda,6.59,67662,0.009739588,9.48596E-05,7909.55988,
Nb,Niobium,2021,Brazil,66000,74800,88.23529412,7785.467128,7886.842632,
Nb,Niobium,2021,Canada,7400,74800,9.893048128,97.87240127,7886.842632,
Nb,Niobium,2021,Others,1400,74800,1.871657754,3.503102748,7886.842632,
Nb,Niobium,2022,Brazil,71000,78950,89.93033566,8087.465271,8156.279638,
Nb,Niobium,2022,Canada,6500,78950,8.233058898,67.78325882,8156.279638,
Nb,Niobium,2022,"Congo, Kinshasa",600,78950,0.759974668,0.577561495,8156.279638,
Nb,Niobium,2022,Russia,450,78950,0.569981001,0.324878341,8156.279638,
Nb,Niobium,2022,Rwanda,210,78950,0.265991134,0.070751283,8156.279638,
Nb,Niobium,2022,Other Countries,190,78950,0.240658645,0.057916583,8156.279638,
Nb,Niobium,2023,Brazil,75000,83320,90.0144023,8102.592622,8173.958529,
Nb,Niobium,2023,Canada,7000,83320,8.401344215,70.58258462,8173.958529,
Nb,Niobium,2023,"Congo, Kinshasa",540,83320,0.648103697,0.420038402,8173.958529,
Nb,Niobium,2023,Russia,440,83320,0.528084494,0.278873232,8173.958529,
Nb,Niobium,2023,Rwanda,190,83320,0.228036486,0.052000639,8173.958529,
Nb,Niobium,2023,Other Countries,150,83320,0.180028805,0.03241037,8173.958529,
Ni,Nickel,2016,United States,25000,2246900,1.112644087,1.237976865,1104.337659,
Ni,Nickel,2016,Australia,206000,2246900,9.16818728,84.05565801,1104.337659,
Ni,Nickel,2016,Brazil,142000,2246900,6.319818416,39.94010482,1104.337659,
Ni,Nickel,2016,Canada,255000,2246900,11.34896969,128.7991131,1104.337659,
Ni,Nickel,2016,China,90000,2246900,4.005518715,16.04418017,1104.337659,
Ni,Nickel,2016,Colombia,36800,2246900,1.637812097,2.682428464,1104.337659,
Ni,Nickel,2016,Cuba,56000,2246900,2.492322756,6.211672719,1104.337659,
Ni,Nickel,2016,Guatemala,58600,2246900,2.608037741,6.801860858,1104.337659,
Ni,Nickel,2016,Indonesia,168500,2246900,7.499221149,56.23831784,1104.337659,
Ni,Nickel,2016,Madagascar,48000,2246900,2.136276648,4.563677916,1104.337659,
Ni,Nickel,2016,New Caledonia,205000,2246900,9.123681517,83.24156442,1104.337659,
Ni,Nickel,2016,Philippines,500000,2246900,22.25288175,495.1907461,1104.337659,
Ni,Nickel,2016,Russia,256000,2246900,11.39347546,129.8112829,1104.337659,
Ni,Nickel,2016,South Africa,50000,2246900,2.225288175,4.951907461,1104.337659,
Ni,Nickel,2016,Other Countries,150000,2246900,6.675864524,44.56716715,1104.337659,
Ni,Nickel,2017,United States,23000,2093000,1.098901099,1.207583625,995.0237967,
Ni,Nickel,2017,Australia,190000,2093000,9.077878643,82.40788066,995.0237967,
Ni,Nickel,2017,Brazil,140000,2093000,6.688963211,44.74222883,995.0237967,
Ni,Nickel,2017,Canada,210000,2093000,10.03344482,100.6700149,995.0237967,
Ni,Nickel,2017,China,98000,2093000,4.682274247,21.92369213,995.0237967,
Ni,Nickel,2017,Colombia,49000,2093000,2.341137124,5.480923032,995.0237967,
Ni,Nickel,2017,Cuba,51000,2093000,2.436693741,5.937476388,995.0237967,
Ni,Nickel,2017,Guatemala,68000,2093000,3.248924988,10.55551358,995.0237967,
Ni,Nickel,2017,Indonesia,400000,2093000,19.11132346,365.2426844,995.0237967,
Ni,Nickel,2017,Madagascar,45000,2093000,2.150023889,4.622602724,995.0237967,
Ni,Nickel,2017,New Caledonia,210000,2093000,10.03344482,100.6700149,995.0237967,
Ni,Nickel,2017,Philippines,230000,2093000,10.98901099,120.7583625,995.0237967,
Ni,Nickel,2017,Russia,180000,2093000,8.600095557,73.96164358,995.0237967,
Ni,Nickel,2017,South Africa,49000,2093000,2.341137124,5.480923032,995.0237967,
Ni,Nickel,2017,Other Countries,150000,2093000,7.166746297,51.36225249,995.0237967,
Ni,Nickel,2018,United States,19000,2313000,0.821444012,0.674770265,1188.405017,
Ni,Nickel,2018,Australia,170000,2313000,7.349762214,54.0190046,1188.405017,
Ni,Nickel,2018,Brazil,80000,2313000,3.45871163,11.96268614,1188.405017,
Ni,Nickel,2018,Canada,160000,2313000,6.91742326,47.85074456,1188.405017,
Ni,Nickel,2018,China,110000,2313000,4.755728491,22.61695348,1188.405017,
Ni,Nickel,2018,Colombia,43000,2313000,1.859057501,3.456094792,1188.405017,
Ni,Nickel,2018,Cuba,53000,2313000,2.291396455,5.250497713,1188.405017,
Ni,Nickel,2018,Finland,46000,2313000,1.988759187,3.955163105,1188.405017,
Ni,Nickel,2018,Guatemala,49000,2313000,2.118460873,4.487876472,1188.405017,
Ni,Nickel,2018,Indonesia,560000,2313000,24.21098141,586.1716208,1188.405017,
Ni,Nickel,2018,Madagascar,39000,2313000,1.68612192,2.843007128,1188.405017,
Ni,Nickel,2018,New Caledonia,210000,2313000,9.079118029,82.43038418,1188.405017,
Ni,Nickel,2018,Philippines,340000,2313000,14.69952443,216.0760184,1188.405017,
Ni,Nickel,2018,Russia,210000,2313000,9.079118029,82.43038418,1188.405017,
Ni,Nickel,2018,South Africa,44000,2313000,1.902291396,3.618712557,1188.405017,
Ni,Nickel,2018,Other Countries,180000,2313000,7.782101167,60.56109858,1188.405017,
Ni,Nickel,2019,United States,14000,2682000,0.521998509,0.272482443,1610.96347,
Ni,Nickel,2019,Australia,180000,2682000,6.711409396,45.04301608,1610.96347,
Ni,Nickel,2019,Brazil,67000,2682000,2.49813572,6.240682074,1610.96347,
Ni,Nickel,2019,Canada,180000,2682000,6.711409396,45.04301608,1610.96347,
Ni,Nickel,2019,China,110000,2682000,4.101416853,16.8216202,1610.96347,
Ni,Nickel,2019,Cuba,51000,2682000,1.901565996,3.615953235,1610.96347,
Ni,Nickel,2019,Indonesia,800000,2682000,29.8284862,889.7385892,1610.96347,
Ni,Nickel,2019,New Caledonia,220000,2682000,8.202833706,67.28648081,1610.96347,
Ni,Nickel,2019,Philippines,420000,2682000,15.65995526,245.2341987,1610.96347,
Ni,Nickel,2019,Russia,270000,2682000,10.06711409,101.3467862,1610.96347,
Ni,Nickel,2019,Other Countries,370000,2682000,13.79567487,190.3206451,1610.96347,
Ni,Nickel,2020,United States,16000,2475000,0.646464646,0.417916539,1564.73013,
Ni,Nickel,2020,Australia,170000,2475000,6.868686869,47.1788593,1564.73013,
Ni,Nickel,2020,Brazil,73000,2475000,2.949494949,8.699520457,1564.73013,
Ni,Nickel,2020,Canada,150000,2475000,6.060606061,36.73094582,1564.73013,
Ni,Nickel,2020,China,120000,2475000,4.848484848,23.50780533,1564.73013,
Ni,Nickel,2020,Cuba,49000,2475000,1.97979798,3.919600041,1564.73013,
Ni,Nickel,2020,Dominican Republic,47000,2475000,1.898989899,3.606162636,1564.73013,
Ni,Nickel,2020,Indonesia,760000,2475000,30.70707071,942.9241914,1564.73013,
Ni,Nickel,2020,New Caledonia,200000,2475000,8.080808081,65.29945924,1564.73013,
Ni,Nickel,2020,Philippines,320000,2475000,12.92929293,167.1666157,1564.73013,
Ni,Nickel,2020,Russia,280000,2475000,11.31313131,127.9869401,1564.73013,
Ni,Nickel,2020,Other Countries,290000,2475000,11.71717172,137.292113,1564.73013,
Ni,Nickel,2021,United States,18000,2748000,0.655021834,0.429053603,1947.723261,
Ni,Nickel,2021,Australia,160000,2748000,5.822416303,33.9005316,1947.723261,
Ni,Nickel,2021,Brazil,100000,2748000,3.639010189,13.24239516,1947.723261,
Ni,Nickel,2021,Canada,130000,2748000,4.730713246,22.37964782,1947.723261,
Ni,Nickel,2021,China,120000,2748000,4.366812227,19.06904903,1947.723261,
Ni,Nickel,2021,Indonesia,1000000,2748000,36.39010189,1324.239516,1947.723261,
Ni,Nickel,2021,New Caledonia,190000,2748000,6.91411936,47.80504652,1947.723261,
Ni,Nickel,2021,Philippines,370000,2748000,13.4643377,181.2883897,1947.723261,
Ni,Nickel,2021,Russia,250000,2748000,9.097525473,82.76496973,1947.723261,
Ni,Nickel,2021,Other Countries,410000,2748000,14.91994178,222.6046626,1947.723261,
Ni,Nickel,2022,United States,18000,3281000,0.548613228,0.300976474,2795.005946,
Ni,Nickel,2022,Australia,160000,3281000,4.876562024,23.78085717,2795.005946,
Ni,Nickel,2022,Brazil,83000,3281000,2.52971655,6.399465822,2795.005946,
Ni,Nickel,2022,Canada,130000,3281000,3.962206644,15.69908149,2795.005946,
Ni,Nickel,2022,China,110000,3281000,3.352636391,11.24017077,2795.005946,
Ni,Nickel,2022,Indonesia,1600000,3281000,48.76562024,2378.085717,2795.005946,
Ni,Nickel,2022,New Caledonia,190000,3281000,5.790917403,33.53472437,2795.005946,
Ni,Nickel,2022,Philippines,330000,3281000,10.05790917,101.161537,2795.005946,
Ni,Nickel,2022,Russia,220000,3281000,6.705272783,44.96068309,2795.005946,
Ni,Nickel,2022,Other Countries,440000,3281000,13.41054557,179.8427324,2795.005946,
Ni,Nickel,2023,United States,17000,3566000,0.476724621,0.227266365,2921.914108,
Ni,Nickel,2023,Australia,160000,3566000,4.486819966,20.13155341,2921.914108,
Ni,Nickel,2023,Brazil,89000,3566000,2.495793606,6.228985725,2921.914108,
Ni,Nickel,2023,Canada,180000,3566000,5.047672462,25.47899729,2921.914108,
Ni,Nickel,2023,China,110000,3566000,3.084688727,9.515304542,2921.914108,
Ni,Nickel,2023,Indonesia,1800000,3566000,50.47672462,2547.899729,2921.914108,
Ni,Nickel,2023,New Caledonia,230000,3566000,6.449803702,41.59996779,2921.914108,
Ni,Nickel,2023,Philippines,400000,3566000,11.21704992,125.8222088,2921.914108,
Ni,Nickel,2023,Russia,200000,3566000,5.608524958,31.4555522,2921.914108,
Ni,Nickel,2023,Other Countries,380000,3566000,10.65619742,113.5545435,2921.914108,
Pb,Lead,2016,Argentina,28016,4669556,0.599971389,0.359965668,2522.055895,
Pb,Lead,2016,Australia,441338,4669556,9.451391096,89.32879365,2522.055895,
Pb,Lead,2016,Bolivia,89510,4669556,1.916884603,3.674446582,2522.055895,
Pb,Lead,2016,Bosnia and Herzegovina,6800,4669556,0.145624124,0.021206385,2522.055895,
Pb,Lead,2016,Brazil,8134,4669556,0.17419215,0.030342905,2522.055895,
Pb,Lead,2016,Bulgaria,30923,4669556,0.662225702,0.43854288,2522.055895,
Pb,Lead,2016,Burma,14000,4669556,0.299814372,0.089888658,2522.055895,
Pb,Lead,2016,Canada,12020,4669556,0.257412054,0.066260965,2522.055895,
Pb,Lead,2016,Chile,1110,4669556,0.023770997,0.00056506,2522.055895,
Pb,Lead,2016,China,2220000,4669556,47.54199329,2260.241126,2522.055895,
Pb,Lead,2016,Congo (Kinshasa),101,4669556,0.002162947,4.67834E-06,2522.055895,
Pb,Lead,2016,Greece,11300,4669556,0.241993029,0.058560626,2522.055895,
Pb,Lead,2016,Guatemala,4181,4669556,0.089537421,0.00801695,2522.055895,
Pb,Lead,2016,Honduras,4400,4669556,0.094227374,0.008878798,2522.055895,
Pb,Lead,2016,India,147000,4669556,3.148050907,9.910224512,2522.055895,
Pb,Lead,2016,Indonesia,5000,4669556,0.107076561,0.01146539,2522.055895,
Pb,Lead,2016,Iran,47000,4669556,1.006519678,1.013081862,2522.055895,
Pb,Lead,2016,Ireland,19600,4669556,0.419740121,0.176181769,2522.055895,
Pb,Lead,2016,Kazakhstan,70500,4669556,1.509779517,2.279434188,2522.055895,
Pb,Lead,2016,"Korea, North",42000,4669556,0.899443116,0.808997919,2522.055895,
Pb,Lead,2016,Korea,2839,4669556,0.060798072,0.003696406,2522.055895,
Pb,Lead,2016,Kosovo,8100,4669556,0.17346403,0.03008977,2522.055895,
Pb,Lead,2016,Laos,230,4669556,0.004925522,2.42608E-05,2522.055895,
Pb,Lead,2016,Macedonia,23487,4669556,0.50298144,0.252990329,2522.055895,
Pb,Lead,2016,Mexico,241271,4669556,5.166893812,26.69679166,2522.055895,
Pb,Lead,2016,Mongolia,5000,4669556,0.107076561,0.01146539,2522.055895,
Pb,Lead,2016,Montenegro,3632,4669556,0.077780414,0.006049793,2522.055895,
Pb,Lead,2016,Morocco,28670,4669556,0.613977003,0.376967761,2522.055895,
Pb,Lead,2016,Namibia,7500,4669556,0.160614842,0.025797128,2522.055895,
Pb,Lead,2016,Nigeria,13000,4669556,0.27839906,0.077506036,2522.055895,
Pb,Lead,2016,Pakistan,1280,4669556,0.0274116,0.000751396,2522.055895,
Pb,Lead,2016,Peru,314422,4669556,6.733445321,45.33928589,2522.055895,
Pb,Lead,2016,Poland,17000,4669556,0.364060309,0.132539909,2522.055895,
Pb,Lead,2016,Portugal,4126,4669556,0.088359579,0.007807415,2522.055895,
Pb,Lead,2016,Russia,204300,4669556,4.375148301,19.14192266,2522.055895,
Pb,Lead,2016,Serbia,3500,4669556,0.074953593,0.005618041,2522.055895,
Pb,Lead,2016,South Africa,39344,4669556,0.842564047,0.709914173,2522.055895,
Pb,Lead,2016,Spain,4946,4669556,0.105920135,0.011219075,2522.055895,
Pb,Lead,2016,Sweden,76066,4669556,1.628977145,2.653566538,2522.055895,
Pb,Lead,2016,Tajikistan,51000,4669556,1.092180927,1.192859177,2522.055895,
Pb,Lead,2016,Turkey,65000,4669556,1.391995299,1.937650912,2522.055895,
Pb,Lead,2016,United Kingdom,100,4669556,0.002141531,4.58616E-06,2522.055895,
Pb,Lead,2016,United States,346000,4669556,7.409698053,54.90362523,2522.055895,
Pb,Lead,2016,Uzbekistan,5000,4669556,0.107076561,0.01146539,2522.055895,
Pb,Lead,2016,Vietnam,810,4669556,0.017346403,0.000300898,2522.055895,
Pb,Lead,2017,Argentina,40135,4572680,0.877712851,0.770379849,2225.288776,
Pb,Lead,2017,Australia,395190,4572680,8.642415389,74.69134375,2225.288776,
Pb,Lead,2017,Bolivia,111566,4572680,2.439838344,5.952811146,2225.288776,
Pb,Lead,2017,Bosnia and Herzegovina,6700,4572680,0.146522389,0.021468811,2225.288776,
Pb,Lead,2017,Brazil,6862,4572680,0.15006517,0.022519555,2225.288776,
Pb,Lead,2017,Bulgaria,31600,4572680,0.691060822,0.47756506,2225.288776,
Pb,Lead,2017,Burma,20900,4572680,0.457062379,0.208906018,2225.288776,
Pb,Lead,2017,Canada,13494,4572680,0.295100466,0.087084285,2225.288776,
Pb,Lead,2017,Chile,1562,4572680,0.034159399,0.001166865,2225.288776,
Pb,Lead,2017,China,2030000,4572680,44.39409712,1970.835859,2225.288776,
Pb,Lead,2017,Cuba,3000,4572680,0.06560704,0.004304284,2225.288776,
Pb,Lead,2017,Greece,8700,4572680,0.190260416,0.036199026,2225.288776,
Pb,Lead,2017,Guatemala,13803,4572680,0.301857991,0.091118247,2225.288776,
Pb,Lead,2017,Honduras,6760,4572680,0.14783453,0.021855048,2225.288776,
Pb,Lead,2017,India,175000,4572680,3.827077338,14.64652095,2225.288776,
Pb,Lead,2017,Indonesia,8000,4572680,0.174952107,0.03060824,2225.288776,
Pb,Lead,2017,Iran,48000,4572680,1.049712641,1.101896629,2225.288776,
Pb,Lead,2017,Ireland,17083,4572680,0.373588355,0.139568259,2225.288776,
Pb,Lead,2017,Kazakhstan,111200,4572680,2.431834285,5.913817991,2225.288776,
Pb,Lead,2017,"Korea, North",35000,4572680,0.765415468,0.585860838,2225.288776,
